x,normal_cdf,logistic_cdf
-0.3096910634405894,7.330426491399886e-32,6.046143903913303e-13
-0.3086129127888438,1.1810069168115766e-31,6.666192698788309e-13
-0.3075347621370982,1.8996145742407904e-31,7.349829214057578e-13
-0.3064566114853525,3.0504817582482525e-31,8.103574546477371e-13
-0.3053784608336069,4.89059042765151e-31,8.934618549328445e-13
-0.3043003101818613,7.8278791304982945e-31,9.85088841524933e-13
-0.3032221595301157,1.2508836621407737e-30,1.0861124292428431e-12
-0.3021440088783701,1.995628768530827e-30,1.1974962655446105e-12
-0.3010658582266245,3.178576397160873e-30,1.3203028226027651e-12
-0.2999877075748789,5.054470320474324e-30,1.4557035320523654e-12
-0.2989095569231333,8.024330025622817e-30,1.6049899590855212e-12
-0.2978314062713877,1.2718388442983224e-29,1.7695861224802119e-12
-0.29675325561964205,2.0125449848472746e-29,1.951062078082237e-12
-0.29567510496789645,3.1794306341146514e-29,2.1511488953107143e-12
-0.29459695431615085,5.014681980522559e-29,2.371755169545849e-12
-0.29351880366440525,7.896374922139732e-29,2.6149852279076376e-12
-0.29244065301265965,1.2413735452660078e-28,2.8831592020876055e-12
-0.29136250236091404,1.9483528517660244e-28,3.1788351597050846e-12
-0.29028435170916844,3.0529744993456555e-28,3.504833505295257e-12
-0.28920620105742284,4.776053924732508e-28,3.864263883686065e-12
-0.28812805040567724,7.459432465412579e-28,4.260554842391008e-12
-0.28704989975393164,1.1631424656169512e-27,4.697486535962332e-12
-0.285971749102186,1.8107172508556757e-27,5.179226784266159e-12
-0.2848935984504404,2.8142262522576524e-27,5.7103708286336555e-12
-0.2838154477986948,4.366747360335206e-27,6.295985165115448e-12
-0.2827372971469492,6.764689245180946e-27,6.941655872957747e-12
-0.28165914649520357,1.0462329809366229e-26,7.653541899297346e-12
-0.28058099584345797,1.61547326974794e-26,8.438433808349706e-12
-0.27950284519171237,2.4903592699461486e-26,9.30381855548876e-12
-0.27842469453996677,3.832790981552173e-26,1.02579509040882e-11
-0.27734654388822116,5.889239478969806e-26,1.1309932166357273e-11
-0.2762683932364755,9.03429539259021e-26,1.2469797019267278e-11
-0.2751902425847299,1.3836313610130165e-25,1.3748609223691835e-11
-0.2741120919329843,2.115619653132189e-25,1.5158567159809775e-11
-0.2730339412812387,3.2295790596093405e-25,1.671312018545597e-11
-0.2719557906294931,4.922043273011068e-25,1.8427096927342936e-11
-0.2708776399777475,7.489212645246483e-25,2.0316846728902207e-11
-0.2697994893260019,1.1376748880141204e-24,2.2400395603994016e-11
-0.2687213386742563,1.725406805556634e-24,2.469761818410105e-11
-0.2676431880225107,2.6124994976532445e-24,2.7230427299182788e-11
-0.2665650373707651,3.9492292846944546e-24,3.0022983000572125e-11
-0.26548688671901943,5.9601879737318695e-24,3.310192301974792e-11
-0.26440873606727383,8.980470508346033e-24,3.6496616861292e-11
-0.26333058541552823,1.350920534094947e-23,4.023944595378445e-11
-0.2622524347637826,2.0288603058584767e-23,4.4366112530946597e-11
-0.261174284112037,3.042048760037302e-23,4.891598018940061e-11
-0.2600961334602914,4.5537788255616347e-23,5.393244937157138e-11
-0.2590179828085458,6.805648061771107e-23,5.946337135539809e-11
-0.2579398321568002,1.0154508001468212e-22,6.556150469983629e-11
-0.2568616815050546,1.5126560433578367e-22,7.228501850011178e-11
-0.25578353085330896,2.249642172974183e-22,7.969804725319223e-11
-0.25470538020156336,3.340248035623893e-22,8.787130262624703e-11
-0.25362722954981776,4.951491766662825e-22,9.688274796366196e-11
-0.25254907889807215,7.328001253979524e-22,1.0681834196660778e-10
-0.25147092824632655,1.082747518990019e-21,1.1777285863901355e-10
-0.25039277759458095,1.5972066421322693e-21,1.298507913212652e-10
-0.24931462694283535,2.3522708468852308e-21,1.4316734943506208e-10
-0.24823647629108975,3.458644411568395e-21,1.5784955744722057e-10
-0.24715832563934415,5.077114202364331e-21,1.7403746653525691e-10
-0.24608017498759854,7.440813923387313e-21,1.9188549051262235e-10
-0.24500202433585289,1.0887207795517915e-20,2.1156387875678172e-10
-0.24392387368410728,1.5903957272024142e-20,2.3326034019012653e-10
-0.24284572303236168,2.3194583233783218e-20,2.5718183380464403e-10
-0.24176757238061608,3.377230454658656e-20,2.8355654280983167e-10
-0.24068942172887048,4.9093911694537094e-20,3.1263605123494633e-10
-0.23961127107712488,7.125042529783627e-20,3.446977437478461e-10
-0.23853312042537927,1.0323815548725744e-19,3.800474515818866e-10
-0.23745496977363367,1.4934339937092928e-19,4.190223698099414e-10
-0.23637681912188807,2.1568747116107737e-19,4.619942737929564e-10
-0.2352986684701424,3.109975481051419e-19,5.093730654841955e-10
-0.2342205178183968,4.476949993640437e-19,5.616106834167862e-10
-0.2331423671666512,6.434292886999721e-19,6.192054136713423e-10
-0.2320642165149056,9.23236117074999e-19,6.827066429451974e-10
-0.23098606586316006,1.3225685677039119e-18,7.527200990620725e-10
-0.2299079152114144,1.891546990573922e-18,8.299136289104975e-10
-0.22882976455966875,2.700907275994858e-18,9.150235689257758e-10
-0.2277516139079232,3.8503117475685815e-18,1.0088617688825094e-09
-0.22667346325617754,5.479940857348877e-18,1.1123233359965217e-09
-0.225595312604432,7.786632618486703e-18,1.2263951732057155e-09
-0.22451716195268634,1.1046314768829573e-17,1.3521653930754143e-09
-0.2234390113009408,1.5645128754706447e-17,1.4908336971255406e-09
-0.22236086064919514,2.212253792562648e-17,1.6437228195866605e-09
-0.2212827099974496,3.1230930057118685e-17,1.8122911447446396e-09
-0.22020455934570393,4.4017881215150724e-17,1.9981466182291043e-09
-0.21912640869395827,6.193949823970934e-17,2.203062084942686e-09
-0.21804825804221273,8.701630756993174e-17,2.4289921999374992e-09
-0.21697010739046707,1.220472855950357e-16,2.6780920735486513e-09
-0.21589195673872152,1.7090320003608197e-16,2.9527378286374763e-09
-0.21481380608697587,2.389279461640552e-16,3.2555492660371736e-09
-0.21373565543523032,3.334866721344404e-16,3.589414854401945e-09
-0.21265750478348466,4.647130658377967e-16,3.957519282834673e-09
-0.21157935413173912,6.465263765034124e-16,4.363373839111836e-09
-0.21050120347999346,8.980130957791057e-16,4.81084990327985e-09
-0.2094230528282478,1.2453007422515112e-15,5.304215876111285e-09
-0.20834490217650226,1.7240945379518934e-15,5.8481778946763575e-09
-0.2072667515247566,2.383105429703376e-15,6.447924723408488e-09
-0.20618860087301105,3.2886744776677953e-15,7.109177248871234e-09
-0.2051104502212654,4.5310001132014055e-15,7.838243050350787e-09
-0.20403229956951985,6.2325090063470575e-15,8.642076566811309e-09
-0.2029541489177742,8.559088516297297e-15,9.528345434137885e-09
-0.20187599826602864,1.1735132249797717e-14,1.0505503625444349e-08
-0.200797847614283,1.6063657430021422e-14,1.1582872092121158e-08
-0.19971969696253744,2.195315601735861e-14,1.277072767484194e-08
-0.19864154631079178,2.995336984728492e-14,1.4080401132638366e-08
-0.19756339565904613,4.080287092709259e-14,1.5524385225122168e-08
-0.19648524500730058,5.5492229732787904e-14,1.711645387883498e-08
-0.19540709435555492,7.534772892609848e-14,1.887179357443113e-08
-0.19432894370380938,1.0214210698277448e-13,2.0807148207971318e-08
-0.19325079305206372,1.3824079771140355e-13,2.2940978808137025e-08
-0.19217264240031817,1.867946977581548e-13,2.529363963287352e-08
-0.19109449174857251,2.519938109366174e-13,2.7887572325222645e-08
-0.19001634109682697,3.3940039676427127e-13,3.0747519980353174e-08
-0.1889381904450813,4.563857589935117e-13,3.390076316574448e-08
-0.18786003979333565,6.127018877502543e-13,3.73773801458654e-08
-0.1867818891415901,8.212282453241428e-13,4.121053379359039e-08
-0.18570373848984445,1.098945601993107e-12,4.543678792514115e-08
-0.1846255878380989,1.4682036657310144e-12,5.009645607600805e-08
-0.18354743718635325,1.9583681636743085e-12,5.523398604476433e-08
-0.1824692865346077,2.6079570956360593e-12,6.089838387284432e-08
-0.18139113588286204,3.4674064307620384e-12,6.71436813045569e-08
-0.1803129852311165,4.602644229158343e-12,7.402945118631905e-08
-0.17923483457937084,6.099701121443019e-12,8.162137572140729e-08
-0.17815668392762518,8.070646854224858e-12,8.999187300066625e-08
-0.17707853327587963,1.0661220409563079e-11,9.922078778552067e-08
-0.17600038262413398,1.406061898858515e-11,1.0939615313250561e-07
-0.17492223197238843,1.8514033794106346e-11,1.2061503012424849e-07
-0.17384408132064277,2.4338674059689996e-11,1.3298443371691956e-07
-0.17276593066889723,3.19442125253978e-11,1.4662235353552878e-07
-0.17168778001715157,4.185882458280066e-11,1.6165887935420265e-07
-0.17060962936540602,5.476229063578684e-11,1.7823744199703377e-07
-0.16953147871366037,7.152800029696789e-11,1.9651618149614585e-07
-0.1684533280619147,9.327615421389896e-11,2.166694555573623e-07
-0.16737517741016916,1.214410244306886e-10,2.388895027222879e-07
-0.1662970267584235,1.5785583124100545e-10,2.633882760911415e-07
-0.16521887610667796,2.0485965245036775e-10,2.903994650975319e-07
-0.1641407254549323,2.654318347231536e-10,3.2018072462020417e-07
-0.16306257480318676,3.433606681382265e-10,3.53016132694285e-07
-0.1619844241514411,4.434546644054422e-10,3.8921890026519227e-07
-0.16090627349969555,5.718067063692168e-10,4.291343588322523e-07
-0.1598281228479499,7.361236829085548e-10,4.7314325447983925e-07
-0.15874997219620424,9.46137074070299e-10,5.216653797160286e-07
-0.1576718215444587,1.2141134069260334e-09,5.75163577760987e-07
-0.15659367089271303,1.555487682236596e-09,6.341481574796715e-07
-0.1555155202409675,1.98964791584595e-09,6.9918176107005e-07
-0.15443736958922183,2.540905011741064e-09,7.708847309366081e-07
-0.15335921893747628,3.23968947923571e-09,8.499410269396955e-07
-0.15228106828573063,4.124025250734215e-09,9.371047504609389e-07
-0.15120291763398508,5.241341312320829e-09,1.033207337512065e-06
-0.15012476698223942,6.650694332951057e-09,1.1391654894959066e-06
-0.14904661633049388,8.425490323623977e-09,1.2559899172629562e-06
-0.14796846567874822,1.0656810984749122e-08,1.3847949818640113e-06
-0.14689031502700256,1.3457471278833585e-08,1.5268093239504313e-06
-0.14581216437525701,1.6966959436782643e-08,1.6833875832026537e-06
-0.14473401372351136,2.1357439687012262e-08,1.856023319562313e-06
-0.1436558630717658,2.6841032190736906e-08,2.046363259503914e-06
-0.14257771242002015,3.3678624772853546e-08,2.256223003218267e-06
-0.1414995617682746,4.219051795897034e-08,2.48760434250964e-06
-0.14042141111652895,5.276925958306907e-08,2.7427143545687485e-06
-0.1393432604647834,6.589508895895325e-08,3.0239864537152936e-06
-0.13826510981303775,8.215448458849777e-08,3.3341036018738236e-06
-0.1371869591612921,1.0226239503089399e-07,3.676023899127095e-06
-0.13610880850954654,1.2708883145319791e-07,4.0530087983834805e-06
-0.13503065785780088,1.576906142580715e-07,4.468654213210624e-06
-0.13395250720605534,1.9534919694294424e-07,4.926924815466697e-06
-0.13287435655430968,2.416156400628064e-07,5.4321918497673956e-06
-0.13179620590256413,2.98363979099697e-07,5.989274825344737e-06
-0.13071805525081848,3.678544246167903e-07,6.603487482810016e-06
-0.12963990459907293,4.528080538971649e-07,7.280688474069104e-06
-0.12856175394732727,5.564949031084718e-07,8.02733723855196e-06
-0.12748360329558162,6.828376508171739e-07,8.85055560842403e-06
-0.12640545264383607,8.365334004607462e-07,9.75819573002836e-06
-0.1253273019920904,1.0231964243404636e-06,1.0758914948969376e-05
-0.12424915134034487,1.2495251280669098e-06,1.1862258372570656e-05
-0.12317100068859921,1.523496935456023e-06,1.3078749896549497e-05
-0.12209285003685366,1.854595282894351e-06,1.4419992563331785e-05
-0.121014699385108,2.2540734523538057e-06,1.589877920826436e-05
-0.11993654873336246,2.7352605665593833e-06,1.7529214447883196e-05
-0.1188583980816168,3.3139157210862147e-06,1.9326849172319316e-05
-0.11778024742987114,4.008636938815992e-06,2.130882882285684e-05
-0.1167020967781256,4.8413324042014405e-06,2.3494056866754357e-05
-0.11562394612637994,5.837762269550389e-06,2.5903375025906227e-05
-0.1145457954746344,7.028160223699087e-06,2.8559761975132658e-05
-0.11346764482288874,8.447944974752371e-06,3.1488552401344584e-05
-0.11238949417114319,1.013853282169166e-05,3.4717678508149886e-05
-0.11131134351939753,1.214826357202423e-05,3.8277936263510574e-05
-0.11023319286765199,1.45334532001953e-05,4.2203278922751326e-05
-0.10915504221590633,1.7359587828515116e-05,4.6531140617827406e-05
-0.10807689156416078,2.070267484120858e-05,5.13027930885978e-05
-0.10699874091241512,2.4650768203186338e-05,5.6563738945660684e-05
-0.10592059026066947,2.9305686336119033e-05,6.236414519989477e-05
-0.10484243960892392,3.478494219079315e-05,6.875932117449617e-05
-0.10376428895717826,4.1223906429051244e-05,7.581024533442759e-05
-0.10268613830543272,4.877822587050284e-05,8.358414602966968e-05
-0.10160798765368706,5.762652054512434e-05,9.21551416567384e-05
-0.10052983700194151,6.797338379592184e-05,0.00010160494630208716
-0.09945168635019586,8.005271086594102e-05,0.00011202364754647528
-0.09837353569845031,9.413138224722608e-05,0.00012351056378647016
-0.09729538504670465,0.00011051332872896351,0.0001361751891742022
-0.096217234394959,0.00012954400551726998,0.00015013823509567773
-0.09513908374321345,0.00015161530296650065,0.00016553277800878806
-0.09406093309146779,0.00017717092131459575,0.00018250552445224917
-0.09298278243972224,0.0002067122363036897,0.00020121820512471162
-0.09190463178797659,0.0002408046816405295,0.00022184911112846449
-0.09082648113623104,0.00028008467285565417,0.0002445947867843584
-0.08974833048448538,0.00032526709520218307,0.0002696718948649697
-0.08867017983273984,0.0003771533757394188,0.0002973192716729264
-0.08759202918099418,0.00043664015662059856,0.00032780019112382136
-0.08651387852924852,0.0005047285827952838,0.000361404858891218
-0.08543572787750298,0.0005825342127974496,0.00039845315975006333
-0.08435757722575732,0.0006712975559750261,0.00043929768352916513
-0.08327942657401177,0.0007723952333872213,0.000484327057570038
-0.08220127592226611,0.0008873517526215404,0.0005339696163056888
-0.08112312527052057,0.0010178518789391636,0.0005886974415363476
-0.08004497461877491,0.001165753576435414,0.0006490308102094062
-0.07896682396702936,0.0013331014832991693,0.0007155430900261556
-0.07788867331528371,0.0015221408747883379,0.0007888661270190874
-0.07681052266353805,0.001735332056234608,0.0008696961733887755
-0.0757323720117925,0.0019753651162996767,0.0009588004083792379
-0.07465422136004685,0.0022451749578899917,0.0010570241098219028
-0.0735760707083013,0.002547956510684308,0.0011652985392080234
-0.07249792005655564,0.0028871800152459074,0.0012846496087714346
-0.0714197694048101,0.0032666062543033688,0.0014162074050865238
-0.07034161875306444,0.0036903015921471495,0.0015612166501169295
-0.06926346810131889,0.004162652668369567,0.0017210481874836187
-0.06818531744957324,0.004688380577576819,0.0018972115889479041
-0.06710716679782769,0.005272554352430592,0.0020913689836984804
-0.06602901614608203,0.0059206035536819145,0.002305350220956159
-0.06495086549433637,0.006638329757983888,0.002541169484602893
-0.06387271484259083,0.007431916722497982,0.0028010434869238958
-0.06279456419084517,0.00830793899491422,0.0030874113770059416
-0.061716413539099624,0.009273368728789397,0.003402956507711835
-0.060638262887353966,0.01033558045737379,0.003750630213254009
-0.05956011223560842,0.011502353574634262,0.004133677756961266
-0.05848196158386276,0.012781872270308692,0.004555666615555621
-0.057403810932117216,0.014182722666808029,0.005020517271718174
-0.05632566028037156,0.015713886909917544,0.005532536690427978
-0.0552475096286259,0.017384733972761822,0.006096454655873914
-0.054169358976880355,0.019205006943641904,0.0067174631439136405
-0.0530912083251347,0.02118480658329058,0.007401258899148329
-0.05201305767338915,0.023334570955987045,0.008154089374581642
-0.050934907021643494,0.02566505096192918,0.008982802174193113
-0.04985675636989795,0.028187281625302957,0.009894898112969622
-0.04877860571815229,0.030912549023644226,0.01089858797312687
-0.047700455066406744,0.033852352779229426,0.012002852987178108
-0.04662230441466109,0.03701836407227463,0.013217509015612847
-0.04554415376291543,0.040422379178386356,0.014553274306243086
-0.04446600311116988,0.044076268578768535,0.01602184062040644
-0.043387852459424225,0.04799192174072955,0.017635947384369393
-0.04230970180767868,0.052181187717638404,0.019409458368267306
-0.04123155115593302,0.05665581177115746,0.021357440205205882
-0.040153400504187475,0.06142736827368858,0.02349624183489333
-0.03907524985244182,0.06650719020495463,0.02584357368447738
-0.03799709920069627,0.07190629561269464,0.028418585079261205
-0.036918948548950614,0.07763531146293262,0.03124193800333294
-0.03584079789720496,0.0837043953592771,0.03433587490132098
-0.03476264724545941,0.09012315566251766,0.037724277725546526
-0.03368449659371375,0.09690057059045382,0.041432714888040595
-0.03260634594196821,0.10404490692263557,0.04548847217784122
-0.03152819529022255,0.11156363897469157,0.04992056305880676
-0.030450044638477003,0.11946336854125206,0.05475971308589205
-0.029371893986731346,0.1277497465345273,0.0600383124902172
-0.0282937433349858,0.13642739706646484,0.06579033031634322
-0.027215592683240142,0.14549984473562305,0.07205118289147881
-0.026137442031494595,0.15496944588469747,0.07885754892114462
-0.025059291379748938,0.16483732459075273,0.0862471232089087
-0.02398114072800328,0.17510331413707203,0.09425830097347491
-0.022902990076257734,0.18576590469310922,0.1029297850832562
-0.021824839424512077,0.19682219789702765,0.11230010935635351
-0.02074668877276653,0.20826786899386357,0.1224070724988884
-0.019668538121020873,0.22009713713166001,0.13328707939130482
-0.018590387469275327,0.23230274435814413,0.14497438938111534
-0.01751223681752967,0.2448759437923867,0.15750027507309902
-0.016434086165784123,0.2578064973696994,0.1708920998464578
-0.015355935514038466,0.27108268347486364,0.18517232792508526
-0.014277784862292808,0.28469131468920905,0.2003574871403317
-0.013199634210547262,0.2986177657823843,0.21645711130128123
-0.012121483558801605,0.312846011980737,0.2334726959442741
-0.011043332907056058,0.3273586774424094,0.2513967076621454
-0.0099651822553104,0.3421370937658428,0.270211692592365
-0.008887031603564854,0.3571613682545437,0.28988953327342065
-0.007808880951819197,0.37241046155833885,0.31039090424631155
-0.006730730300073651,0.387862274210997,0.33166497483395513
-0.005652579648327993,0.40349374148774564,0.35364940199121614
-0.004574428996582336,0.4192809359148332,0.37627064676189886
-0.0034962783448367896,0.43519917667854263,0.39944463484138804
-0.002418127693091132,0.4512231451038254,0.4230777655706005
-0.0013399770413455858,0.46732700530430993,0.44706825534535627
-0.00026182638959992843,0.48348452904683636,0.4713077822488356
0.0008163242621456179,0.49966922382552365,0.49568338028625375
0.0018944749138912753,0.5158544631037453,0.5200795155817215
0.0029726255656368217,0.5320136176573975,0.5443802648220211
0.004050776217382479,0.5481201869402892,0.568471509307386
0.0051289268691281364,0.5641479293921242,0.5922430569036151
0.006207077520873683,0.5800709906217969,0.6155906090937239
0.00728522817261934,0.595864028423053,0.638417500695773
0.008363378824364887,0.6115023336158315,0.6606361546002539
0.009441529476110544,0.6269619457542619,0.6821692116445757
0.01051968012785609,0.6422197628004419,0.7029503148430085
0.011597830779601748,0.6572536439312576,0.7229245459959069
0.012675981431347294,0.6720425047222512,0.7420485297731301
0.013754132083092951,0.6865664040371812,0.7602902345980106
0.014832282734838498,0.7008066220428677,0.777628510352411
0.015910433386584155,0.7147457288652699,0.7940524098050694
0.016988584038329813,0.7283676435027763,0.8095603438375072
0.01806673469007536,0.7416576827154157,0.8241591204071711
0.019144885341821016,0.7546025997123854,0.8378629143481385
0.020223035993566563,0.767190612563804,0.8506922102673626
0.02130118664531222,0.7794114223645368,0.8626727546611483
0.022379337297057766,0.7912562212768972,0.8738345466065501
0.023457487948803424,0.8027176906740492,0.884210889527918
0.02453563860054897,0.8137899896955785,0.8938375200264839
0.025613789252294628,0.8244687346103041,0.9027518238892502
0.026691939904040285,0.8347509694577311,0.9109921443414695
0.02777009055578583,0.8446351285081586,0.9185971834534963
0.02884824120753149,0.8541209911414834,0.9256054943573809
0.029926391859277035,0.863209629795845,0.9320550595149841
0.031004542511022692,0.8719033516791217,0.9379829486153248
0.03208269316276824,0.8802056349685897,0.9434250486531714
0.033160843814513896,0.888121060246982,0.9484158582369915
0.03423899446625944,0.8956552379365892,0.9529883380792822
0.0353171451180051,0.902814732497407,0.9571738098332483
0.03639529576975076,0.9096069841507841,0.96100189586707
0.037473446421496304,0.9160402288772275,0.9645004931358653
0.03855159707324196,0.9221234174163965,0.9676957749614561
0.03962974772498751,0.9278661339695803,0.9706122152144583
0.040707898376733165,0.9332785152708555,0.9732726300770845
0.04178604902847871,0.9383711706533211,0.9756982332235421
0.04286419968022437,0.9431551036922844,0.9779087008714927
0.043942350331969915,0.9476416359586858,0.9799222437226309
0.04502050098371557,0.9518423333644211,0.981755683318047
0.04609865163546123,0.9557689355272291,0.9834245307832741
0.047176802287206776,0.9594332885274339,0.9849430663301102
0.04825495293895243,0.9628472813727398,0.9863244182204532
0.04933310359069798,0.9660227864312988,0.9875806401856299
0.05041125424244364,0.9689716040381073,0.9887227865377682
0.051489404894189184,0.9717054114260286,0.9897609844125308
0.05256755554593484,0.9742357160810626,0.9907045027499412
0.05364570619768039,0.9765738135722963,0.991561817756673
0.054723856849426045,0.9787307498608148,0.9923406747034462
0.05580200750117159,0.9807172880490098,0.9930481459989337
0.05688015815291725,0.982543879492558,0.9936906855504347
0.057958308804662906,0.9842206391620079,0.9942741794745659
0.05903645945640845,0.9857573251096214,0.9948039932610966
0.06011461010815411,0.9871633218698834,0.9952850155221662
0.061192760759899656,0.9884476275989812,0.9957216984794274
0.06227091141164531,0.9896188447394977,0.9961180953549247
0.06334906206339086,0.9906851739814543,0.9964778948391085
0.06442721271513652,0.9916544112795582,0.9968044528125427
0.06550536336688206,0.9925339476788388,0.997100821497563
0.06658351401862772,0.9933307716965998,0.9973697762132113
0.06766166467037338,0.9940514740074988,0.997613839901855
0.06873981532211892,0.9947022541803402,0.9978353055895869
0.06981796597386458,0.9952889292195155,0.9980362569351754
0.07089611662561013,0.9958169436706836,0.9982185870144016
0.07197426727735579,0.9962913810589201,0.998384015478302
0.07305241792910133,0.9967169764378936,0.9985341042153967
0.07413056858084699,0.9970981298403554,0.9986702716395583
0.07520871923259254,0.997438920433057,0.9987938057169079
0.0762868698843382,0.9977431211928842,0.9989058758370896
0.07736502053608385,0.9980142139352408,0.9990075436265741
0.0784431711878294,0.9982554045403152,0.9990997727942614
0.07952132183957505,0.9984696382375695,0.9991834380926998
0.0805994724913206,0.9986596148234458,0.9992593334716464
0.08167762314306626,0.9988278037016773,0.9993281794945402
0.0827557737948118,0.9989764586495994,0.9993906300826869
0.08383392444655746,0.9991076322273269,0.9994472786465969
0.08491207509830301,0.9992231897595125,0.9994986636589225
0.08599022575004867,0.999324822831519,0.9995452737188363
0.08706837640179432,0.9994140622531765,0.99958755215342
0.08814652705353987,0.9994922904537991,0.9996259011977052
0.08922467770528553,0.9995607532817703,0.9996606857913777
0.09030282835703107,0.9996205711907691,0.9996922370268387
0.09138097900877673,0.9996727498025832,0.9997208552802541
0.09245912966052228,0.999718189843469,0.9997468130544215
0.09353728031226793,0.9997576964571786,0.9997703575597199
0.09461543096401348,0.9997919879031237,0.9997917130570635
0.09569358161575914,0.9998217036527177,0.9998110829846253
0.09677173226750468,0.9998474119007688,0.9998286518881465
0.09784988291925034,0.9998696165119603,0.9998445871728507
0.098928033570996,0.9998887634249634,0.9998590406933532
0.10000618422274155,0.9999052465386775,0.9998721501964651
0.1010843348744872,0.9999194131065025,0.9998840406304395
0.10216248552623275,0.9999315686654957,0.9998948253329665
0.1032406361779784,0.9999419815277942,0.9999046071091007
0.10431878682972395,0.9999508868618399,0.9999134792092876
0.10539693748146961,0.999958490390794,0.9999215262167093
0.10647508813321516,0.9999649717351013,0.9999288248523394
0.10755323878496081,0.9999704874255112,0.999935444705315
0.10863138943670647,0.9999751736120266,0.9999414488955373
0.10970954008845202,0.9999791484932713,0.9999468946747754
0.11078769074019768,0.9999825144896602,0.999951833971971
0.11186584139194322,0.9999853601825787,0.9999563138879115
0.11294399204368888,0.9999877620405357,0.9999603771439697
0.11402214269543443,0.9999897859519836,0.9999640624891621
0.11510029334718008,0.9999914885832069,0.9999674050693994
0.11617844399892563,0.9999929185784059,0.9999704367624309
0.11725659465067129,0.9999941176178365,0.9999731864816704
0.11833474530241694,0.9999951213486358,0.9999756804517893
0.11941289595416249,0.999995960201778,0.9999779424586992
0.12049104660590815,0.9999966601074618,0.9999799940763021
0.1215691972576537,0.9999972431201477,0.9999818548721652
0.12264734790939935,0.9999977279634368,0.9999835425940771
0.1237254985611449,0.999998130504021,0.9999850733392645
0.12480364921289056,0.9999984641630302,0.9999864617078758
0.1258817998646361,0.9999987402722691,0.9999877209421973
0.12695995051638176,0.9999989683820574,0.9999888630529261
0.12803810116812742,0.9999991565266771,0.999989898933701
0.12911625181987296,0.9999993114527762,0.9999908384649882
0.13019440247161856,0.9999994388154791,0.9999916906083024
